coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,hype,risk,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
bitbtc,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,60,-0.04,-0.06,-0.98,-0.98,0.143,nan,0.006,nan
firstcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,31,0,N/A,N/A,N/A,0.0,741,-0.04,0.09,1.46,1.46,-0.211,nan,-0.001,nan
ethereum-cash,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
wcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
bitgem,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0.0,0.03,-0.09,-1.47,-1.47,-1.435,nan,0.058,nan
pluscoin,26 Sep 2017,10 Oct 2017,14.0,240.0,8,blockchain,13,9598000.0,N/A,N/A,1.49,118,0,248,0.22,N/A,-0.999,67444,-0.11,0.08,1.23,1.23,-0.729,nan,0.053,nan
adcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,10368,0.01,0.1,1.57,1.57,-0.29,nan,0.021,nan
dix-asset,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,21,0.03,0.05,0.84,0.84,32.085,nan,1.716,nan
golfcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,143,-0.3,0.14,2.2,2.2,0.7,nan,0.057,nan
litecoin-plus,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,141,0.17,0.17,2.77,2.77,-0.133,nan,0.06,nan
wavesgo,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,105,0.27,0.22,3.55,3.55,-0.056,nan,0.049,nan
bit20,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tokyo,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,137949,0.07,0.06,0.89,0.89,0.144,nan,0.012,nan
tekcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1331,0.22,0.05,0.76,0.76,-0.145,nan,0.033,nan
droxne,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,48512,0.21,0.15,2.38,2.38,-0.248,nan,0.021,nan
globalboost-y,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1074,0.2,0.08,1.34,1.34,-0.177,nan,0.031,nan
daxxcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,10451,0.16,0.13,2.01,2.01,-0.121,nan,0.014,nan
starcash-network,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,145489,0.26,0.26,4.16,4.16,0.854,nan,0.089,nan
pakcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,2,0,N/A,N/A,N/A,0.0,0,0.25,0.2,3.18,3.18,-0.044,nan,0.074,nan
bitgold,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,72,0.25,0.04,0.59,0.59,0.073,nan,0.003,nan
cartaxi-token,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,4427,-0.06,0.11,1.75,1.75,0.087,nan,0.002,nan
octoin-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,312526,0.03,-0.02,-0.3,-0.3,0.125,nan,-0.01,nan
phantomx,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,9113,0.17,0.24,3.85,3.85,-0.179,nan,0.043,nan
mineum,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2646,0.04,0.08,1.19,1.19,0.061,nan,0.023,nan
bitcoin-fast,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
marscoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,6,0,N/A,N/A,N/A,0.0,1206,0.28,0.15,2.31,2.31,0.159,nan,0.027,nan
grimcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,109740,0.22,0.26,4.15,4.15,0.064,nan,0.078,nan
prototanium,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,807,0.16,0.14,2.25,2.25,-0.106,nan,0.055,nan
garlicoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,51484,0.13,-0.05,-0.83,-0.83,0.534,nan,-0.009,nan
c-bit,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1411,-0.13,0.06,0.91,0.91,-0.147,nan,0.087,nan
cryptojacks,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2,0.28,0.18,2.93,2.93,-0.196,nan,0.049,nan
cannacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0,0.04,0.11,1.71,1.71,-0.364,nan,0.026,nan
scorecoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,26,0.29,0.2,3.13,3.13,0.32,nan,0.067,nan
coin2.1,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
steneum-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1715520,0.15,0.02,0.35,0.35,0.282,nan,0.0,nan
titcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,85,0.23,0.13,2.0,2.0,0.52,nan,0.023,nan
manna,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,162,0.02,0.12,1.93,1.93,0.009,nan,0.04,nan
escroco,30 Oct 2017,28 Nov 2017,29.0,191.0,12,fintech,N/A,N/A,N/A,N/A,0.1,N/A,0,N/A,0.22,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
safe-trade-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,820,0.18,0.14,2.29,2.29,0.04,nan,0.089,nan
op-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,44108,0.28,0.09,1.36,1.36,-0.538,nan,0.003,nan
reecoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1602,0.07,-0.01,-0.12,-0.12,2.087,nan,0.114,nan
globalcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0.0,-0.01,0.13,2.01,2.01,3.582,nan,0.158,nan
speedcash,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,6732,0.08,0.16,2.56,2.56,0.384,nan,0.033,nan
tokugawa,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,27,0,N/A,N/A,N/A,0.0,24881,0.33,0.2,3.21,3.21,-0.337,nan,0.009,nan
leacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1,0.22,0.18,2.81,2.81,0.043,nan,0.064,nan
peerguess,28 Oct 2017,09 Dec 2017,42.0,180.0,12,saas,13,N/A,N/A,N/A,N/A,1066,0,2039,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
redcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,7370,-0.15,-0.17,-2.7,-2.7,0.35,nan,0.042,nan
eaglecoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,54589,0.3,0.27,4.21,4.21,0.344,nan,0.072,nan
yenten,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,17330,0.27,0.08,1.3,1.3,-0.236,nan,0.012,nan
desire,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,12058,-0.44,0.22,3.45,3.45,0.185,nan,0.004,nan
bolivarcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,75,0.17,0.18,2.93,2.93,0.179,nan,0.054,nan
eternity,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1481,-0.04,0.14,2.22,2.22,-0.052,nan,0.04,nan
helleniccoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,9097,0.23,0.18,2.92,2.92,-1.315,nan,0.272,nan
prime-xi,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,144,0.21,0.26,4.08,4.08,-0.15,nan,0.044,nan
solarflarecoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,85,0.36,0.23,3.7,3.7,0.16,nan,0.044,nan
amsterdamcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,279,-0.18,0.18,2.82,2.82,0.059,nan,0.037,nan
tajcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,9,0.15,0.08,1.27,1.27,-0.171,nan,0.03,nan
soilcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,149,0.12,0.16,2.51,2.51,-1.388,nan,0.086,nan
fujinto,10 Aug 2017,10 Sep 2017,31.0,270.0,8,blockchain,4,17566200.0,29277000.0,0.6,0.07,N/A,0,953,0.24,N/A,4.452,580241,-0.34,-0.24,-3.74,-3.74,0.323,nan,-0.001,nan
global-tour-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,686,0.17,0.16,2.62,2.62,0.047,nan,0.044,nan
ethereum-dark,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,449524,0.3,0.15,2.32,2.32,0.374,nan,0.024,nan
homeblockcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1262670,-0.02,-0.17,-2.72,-2.72,-0.493,nan,-0.016,nan
exchangen,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,73395,0.19,0.19,3.03,3.03,-1.3,nan,0.082,nan
pioneer-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,39428,0.08,-0.04,-0.63,-0.63,0.092,nan,-0.01,nan
litebitcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,4218,0.27,0.17,2.62,2.62,-0.216,nan,0.073,nan
bitasean,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2752,0.35,0.14,2.18,2.18,-0.286,nan,0.055,nan
fuzzballs,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,3,-0.11,0.09,1.38,1.38,0.08,nan,0.039,nan
benjirolls,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,3,0.33,0.17,2.63,2.63,0.019,nan,0.033,nan
crowdcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,50903,0.42,0.15,2.44,2.44,-0.037,nan,-0.011,nan
jobscoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,4578,0.18,0.13,2.03,2.03,0.251,nan,0.046,nan
geysercoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,2,0,N/A,N/A,N/A,0.0,1854,0.3,0.19,3.07,3.07,0.764,nan,0.072,nan
trident-group,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
coupecoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,14695,0.02,0.2,3.1,3.1,-0.127,nan,0.594,nan
womencoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
crevacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2233,0.14,0.13,2.04,2.04,-0.174,nan,0.023,nan
project-x,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
coimatic-3.0,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
harmonycoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,4808,0.24,0.13,2.0,2.0,1.736,nan,0.095,nan
futurxe,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
mybit-token,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,45014,-0.0,0.04,0.64,0.64,-0.168,nan,0.01,nan
faircoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2096,0.35,0.14,2.29,2.29,-0.274,nan,0.017,nan
lykke,N/A,N/A,N/A,N/A,6,other,9,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,74389,-0.04,0.05,0.81,0.81,0.042,nan,0.002,nan
tao,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,205,-0.01,0.08,1.29,1.29,0.506,nan,0.044,nan
bitqy,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,10844,0.02,0.15,2.44,2.44,0.438,nan,0.028,nan
guaranteed-et...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
the-champcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,205243,0.04,0.04,0.62,0.62,0.003,nan,0.0,nan
srcoin,1 Mar 2018,31 Mar 2018,30.0,68.0,12,insurance services,11,4000000.0,N/A,N/A,N/A,1219,0,965,0.26,N/A,0.0,132146,0.04,0.31,0.63,0.63,-0.657,nan,-0.007,nan
asiacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,146184,0.21,0.09,1.46,1.46,-0.162,nan,0.054,nan
ecobit,9 Apr 2017,15 Jun 2017,67.0,357.0,12,other,N/A,N/A,N/A,N/A,0.03,288,0,1125,N/A,N/A,0.078,41297,-0.03,-0.0,-0.0,-0.0,-0.145,nan,0.009,nan
hedge,15 Sep 2017,15 Oct 2017,30.0,235.0,5,blockchain,9,2100000.0,15000000.0,0.14,0.67,N/A,0,3785,N/A,N/A,0.063,35573,0.16,0.13,2.06,2.06,-0.21,nan,0.06,nan
apx,1 May 2017,21 May 2017,20.0,382.0,12,blockchain,N/A,2749185.0,2749185.0,1.0,0.6,N/A,0,5254,N/A,N/A,4.267,714525,0.21,0.07,1.18,1.18,-0.098,nan,0.008,nan
kilocoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,9,0.2,0.12,1.89,1.89,3.312,nan,0.155,nan
real,31 Aug 2017,30 Sep 2017,30.0,250.0,7,real estate,4,10604571.0,33139284.0,0.32,1.38,2002,0,4513,0.52,N/A,-0.268,13785,0.0,-0.02,-0.34,-0.34,0.109,nan,0.016,nan
aurumcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2693,-0.35,0.15,2.4,2.4,-1.35,nan,0.143,nan
goodomy,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,4976,0.21,0.28,4.51,4.51,0.085,nan,0.105,nan
ties.db,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
imbrex,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,8231,0.04,0.03,0.45,0.45,0.666,nan,0.065,nan
clearcoin,16 Nov 2017,31 Mar 2018,135.0,68.0,1,other,17,4350000.0,N/A,N/A,0.01,25036,0,N/A,0.52,N/A,0.551,93524,0.07,-0.04,-0.6,-0.6,0.404,nan,-0.004,nan
blockpool,01 May 2017,30 Jun 2017,60.0,342.0,12,other,10,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,39542,-0.11,0.18,2.93,2.93,-0.023,nan,0.011,nan
hicoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1267,0.1,0.07,1.16,1.16,-0.086,nan,0.01,nan
vslice,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2145,-0.02,0.04,0.56,0.56,0.176,nan,0.009,nan
bluecoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,591,0.13,0.14,2.19,2.19,1.56,nan,0.115,nan
luckchain,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2315,0.12,0.0,0.06,0.06,-0.254,nan,0.034,nan
ixcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,9,0,N/A,N/A,N/A,0.0,0.0,-0.11,-0.08,-1.35,-1.35,0.06,nan,0.025,nan
bitcloud,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,607,0.19,0.09,1.38,1.38,0.102,nan,0.049,nan
hade-platform,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,91726,0.09,0.7,1.41,1.41,0.349,nan,0.008,nan
carboncoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,164,0.16,0.22,3.46,3.46,0.718,nan,0.135,nan
uniform-fisca...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
encryptotel-[...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
e-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2,0.22,0.14,2.16,2.16,0.674,nan,0.071,nan
russiacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0,0.1,0.17,2.73,2.73,-0.07,nan,0.095,nan
teslacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,6459,-0.08,0.06,0.98,0.98,0.303,nan,0.024,nan
flypme,19 Sep 2017,26 Sep 2017,7.0,261.0,5,other,1,1610000.0,N/A,N/A,0.07,22,0,N/A,0.38,N/A,1.578,15603,0.1,0.21,3.3,3.3,-0.539,nan,0.021,nan
eventchain,13 Sep 2017,14 Oct 2017,31.0,236.0,1,entertainment,8,772896.0,12881600.0,0.06,1.47,N/A,0,26721,0.44,N/A,-0.887,1884,0.21,0.17,2.74,2.74,-0.525,nan,0.037,nan
kobocoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1140,0.11,0.09,1.49,1.49,-0.193,nan,0.107,nan
inpay,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1149,0.16,0.18,2.9,2.9,-0.023,nan,0.029,nan
version,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1409,0.19,0.13,2.07,2.07,-0.051,nan,0.027,nan
jesus-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,4,0.21,0.15,2.31,2.31,2.724,nan,0.101,nan
vsync,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,753,-0.26,0.06,0.9,0.9,0.229,nan,0.033,nan
bytecent,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1665,-0.05,-0.06,-0.94,-0.94,-0.124,nan,0.006,nan
ethereum-movi...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
orbitcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0.0,-0.08,-0.01,-0.21,-0.21,0.052,nan,0.01,nan
centra,03 Aug 2017,02 Oct 2017,60.0,248.0,1,fintech,19,26100000.0,26100000.0,1.0,0.73,1191,0,48,0.56,N/A,-0.527,2484,0.24,0.14,2.22,2.22,0.789,nan,0.039,nan
canada-ecoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,74,0.2,0.15,2.36,2.36,-0.127,nan,0.044,nan
farad,1 Oct 2017,31 Oct 2017,30.0,219.0,12,energy,11,N/A,N/A,N/A,0.13,76,0,3419,0.56,N/A,-0.395,39680,0.05,0.12,1.95,1.95,-0.121,nan,0.012,nan
worldcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0.0,-0.43,-0.17,-2.73,-2.73,-0.017,nan,0.007,nan
titanium-bar,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,46518,0.21,0.03,0.42,0.42,0.694,nan,-0.019,nan
bowhead,N/A,N/A,N/A,N/A,1,other,N/A,1000000.0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,3424,0.04,0.14,2.27,2.27,4.847,nan,0.28,nan
shorty,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,8532,0.29,0.2,3.17,3.17,0.033,nan,0.021,nan
supercoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2393,0.33,0.2,3.19,3.19,0.991,nan,0.091,nan
embers,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,418,0.27,0.19,3.0,3.0,0.11,nan,0.032,nan
fantomcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,5,0.18,0.09,1.47,1.47,-0.023,nan,0.018,nan
universe,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2054,0.17,0.14,2.29,2.29,0.235,nan,0.045,nan
