coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
clearcost,01 Jul 2018,30 Nov 2018,152.0,-7.0,12,other,12,N/A,2500000.0,N/A,1.0,503,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blueocean,15 Feb 2019,31 Mar 2019,44.0,-128.0,7,other,3,N/A,33000000.0,N/A,N/A,33,0,370,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
switcoin,30 Jun 2018,11 Aug 2018,42.0,104.0,5,blockchain,4,N/A,60000000.0,N/A,0.01,16,0,10,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitex,28 Oct 2018,14 Nov 2018,17.0,9.0,7,fintech,10,2760000.0,276000000.0,0.01,1.0,94396,0,699,2.0,176.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ternion,29 Jun 2018,30 Dec 2018,184.0,-37.0,5,fintech,11,1439423.0,28788460.0,0.05,43.516,5395,0,885,2.9,238.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
exolover,29 Jun 2018,29 Jul 2018,30.0,117.0,9,other,8,2317600.0,25751111.0,0.09,0.085,3489,0,1667,1.0,97.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
metahash,29 Jun 2018,29 Aug 2018,61.0,86.0,2,blockchain,50,35972000.0,35972000.0,1.0,0.0135,52098,0,10001,1.4,155.0,High,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blend,28 Jun 2018,31 Jul 2018,33.0,115.0,12,other,N/A,N/A,4923200.0,N/A,0.724,250,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eventboost,28 Jun 2018,12 Jul 2018,14.0,134.0,12,other,12,N/A,15081800.0,N/A,0.059,176,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
metamorph,28 Jun 2018,14 Aug 2018,47.0,101.0,12,fintech,15,N/A,15000000.0,N/A,0.2,2379,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
extoke,27 Jun 2018,23 Jul 2018,26.0,123.0,9,fintech,8,45000.0,225000.0,0.2,0.0005,N/A,0,N/A,1.4,189.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
slate,27 Jun 2018,17 Jul 2018,20.0,129.0,1,other,16,20000000.0,125000000.0,0.16,0.03,399,0,1757,2.6,145.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitscreener,19 May 2018,4 Jul 2018,46.0,142.0,7,fintech,12,6910800.0,6910800.0,1.0,0.083,8982,0,5828,1.9,256.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
holdvest,27 Jun 2018,26 Jul 2018,29.0,120.0,2,fintech,5,N/A,5000000.0,N/A,0.631,1869,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cyclean,27 Jun 2018,21 Aug 2018,55.0,94.0,7,energy,8,1060000.0,53000000.0,0.02,0.0278,65849,9,12258,1.9,155.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
stonetoken,26 Jun 2018,08 Aug 2018,43.0,107.0,12,fintech,2,N/A,7252000.0,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
typerium,26 Jun 2018,23 Jul 2018,27.0,123.0,4,other,13,50000.0,N/A,0.0,0.05,19493,0,16066,1.3,70.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
digithoth,26 Jun 2018,31 Jul 2018,35.0,115.0,12,fintech,3,N/A,12959700.0,N/A,0.066,43,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
geneos,26 Jun 2018,06 Nov 2018,133.0,17.0,12,blockchain,4,N/A,N/A,N/A,N/A,4945,0,2830,2.7,167.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sishub,25 Jun 2018,15 Jul 2018,20.0,131.0,12,other,17,N/A,44962000.0,N/A,0.003,3413,0,2509,1.1,109.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptograin,25 Jun 2018,29 Jul 2018,34.0,117.0,12,fintech,9,N/A,12750000.0,N/A,1.0,6574,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowdif,25 Jun 2018,25 Jul 2018,30.0,121.0,12,fintech,12,N/A,26015000.0,N/A,2.0,1798,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
properbuz,25 Jun 2018,31 Oct 2018,128.0,23.0,4,real estate,9,N/A,N/A,N/A,0.0116,3391,0,4680,3.43,272.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
essentia,25 Jun 2018,8 Jul 2018,13.0,138.0,6,saas,32,25500000.0,25500000.0,1.0,0.043,25610,0,16061,1.6,192.0,VeryHigh,Medium,0.92,0.10474,1649680,-0.44,-0.335,-5.317,-5.361,-0.099,0.066,-0.02,-0.02
etheal,25 Jun 2018,23 Jul 2018,28.0,123.0,5,other,8,82000.0,8200000.0,0.01,0.7592,12712,0,11941,1.7,81.0,High,N/A,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
storeplex,25 Jun 2018,23 Jul 2018,28.0,123.0,12,ecommerce,4,N/A,20000000.0,N/A,0.092,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
globalcarservice,25 Jun 2018,8 Sep 2018,75.0,76.0,2,transportation,5,10380.0,N/A,0.0,0.0318,115,0,21,1.2,93.0,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crystals,25 Jun 2018,25 Jul 2018,30.0,121.0,7,other,10,1303105.0,14478944.0,0.09,0.1,6407,0,18434,1.0,125.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
einc,25 Jun 2018,25 Jul 2018,30.0,121.0,12,blockchain,10,N/A,22000000.0,N/A,0.1,N/A,0,N/A,N/A,N/A,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
etherisc,25 Jun 2018,23 Jul 2018,28.0,123.0,6,insurance services,21,3785427.0,29118669.0,0.13,0.0911,2668,0,3738,2.0,150.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tim,24 Jun 2018,08 Jul 2018,14.0,138.0,12,other,5,14360000.0,14360000.0,1.0,0.0171,34254,0,4450,2.0,277.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinadvisor,24 Jun 2018,25 Nov 2018,154.0,-2.0,6,fintech,8,N/A,15000000.0,N/A,0.666,N/A,0,2609,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gnomepay,24 Jun 2018,15 Nov 2018,144.0,8.0,12,fintech,N/A,N/A,N/A,N/A,N/A,930,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
metronome,18 Jun 2018,25 Jun 2018,7.0,151.0,1,blockchain,15,12110500.0,N/A,N/A,1.27,16355,1,28,1.9,106.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nteslacoin,23 Jun 2018,24 Jul 2018,31.0,122.0,12,transportation,N/A,N/A,N/A,N/A,N/A,11,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
afeli,23 Jun 2018,23 Jul 2018,30.0,123.0,12,other,1,N/A,2248150.0,N/A,1.332,1001,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cygnus,22 Jun 2018,26 Jul 2018,34.0,120.0,12,telecommunications,N/A,N/A,12500000.0,N/A,0.003,N/A,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
trimpo,22 Jun 2018,31 Aug 2018,70.0,84.0,1,other,11,N/A,8449800.0,N/A,1.664,1732,0,477,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ggx,22 Jun 2018,21 Aug 2018,60.0,94.0,12,other,2,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
redcab,22 Jun 2018,15 Oct 2018,115.0,39.0,11,transportation,12,3082361.0,11855235.0,0.26,0.0912,26298,0,15229,1.1,118.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
safebas,21 Jun 2018,20 Jul 2018,29.0,126.0,12,ecommerce,3,N/A,35000.0,N/A,0.666,501,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zerostate,21 Mar 2018,20 Jul 2018,121.0,126.0,10,other,10,N/A,20000000.0,N/A,0.2184,5622,0,4939,1.0,144.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
istrium,21 Jun 2018,19 Aug 2018,59.0,96.0,5,blockchain,5,N/A,8000000.0,N/A,0.2512,71,0,43,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
enecuum,21 Jun 2018,31 Oct 2018,132.0,23.0,3,fintech,32,N/A,23870246.0,N/A,0.04,7041,0,2843,2.5,134.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
heptapolis,20 Jun 2018,30 Sep 2019,467.0,-311.0,12,other,10,N/A,120994000.0,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
humanixr,20 Jun 2018,20 Jul 2018,30.0,126.0,5,other,6,N/A,30000000.0,N/A,2.8,41,0,13,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
frya,20 Jun 2018,20 Jul 2018,30.0,126.0,12,other,7,N/A,2524400.0,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cmbtoken,20 Jun 2018,20 Sep 2018,92.0,64.0,12,other,5,N/A,18000000.0,N/A,0.74,N/A,0,N/A,N/A,N/A,VeryLow,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mobiuz,20 Jun 2018,20 Aug 2018,61.0,95.0,7,other,21,N/A,161800000.0,N/A,0.004,439,0,118,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ozex,20 Jun 2018,9 Sep 2018,81.0,75.0,9,fintech,5,4681990.0,156066333.0,0.03,0.01,N/A,0,11165,2.0,129.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
squeezer,20 Jun 2018,30 Jun 2018,10.0,146.0,10,blockchain,7,15000000.0,18750000.0,0.8,0.25,19883,0,18624,2.0,90.0,High,Medium,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
superium,23 May 2018,20 Jul 2018,58.0,126.0,5,gaming,N/A,N/A,40395600.0,N/A,0.092,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
litrabit,20 Jun 2018,20 Aug 2018,61.0,95.0,12,social services,1,N/A,5180000.0,N/A,0.7,5754,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
staramba,1 Aug 2018,31 Oct 2018,91.0,23.0,5,gaming,20,21775558.0,45365746.0,0.48,1.0,28911,0,6822,2.0,135.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kingxchain,19 Jun 2018,04 Aug 2018,46.0,111.0,12,blockchain,N/A,N/A,150000000.0,N/A,0.01,176,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitlumens,26 Aug 2018,22 Sep 2018,27.0,62.0,6,energy,5,N/A,25000000.0,N/A,0.2369,N/A,0,5923,2.0,79.0,Medium,N/A,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
briacoin,19 Jun 2018,24 Jul 2018,35.0,122.0,12,blockchain,N/A,N/A,12000000.0,N/A,0.02,2608,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lexit,19 Jun 2018,30 Sep 2018,103.0,54.0,5,ecommerce,7,N/A,6978000.0,N/A,N/A,9990,0,N/A,N/A,N/A,VeryHigh,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
immvrse,7 Jul 2018,7 Sep 2018,62.0,77.0,4,gaming,12,9954225.0,19908450.0,0.5,0.2,24169,0,14271,1.9,169.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
buzcoin,18 Jun 2018,16 Sep 2018,90.0,68.0,2,other,6,N/A,210000000.0,N/A,0.1,1815,0,2797,2.2,155.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
habibicoin,30 Apr 2018,17 Jul 2018,78.0,129.0,12,real estate,20,N/A,44250000.0,N/A,0.05,23502,0,20720,1.0,90.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
travelblock,18 Jun 2018,18 Jul 2018,30.0,128.0,1,other,9,25200000.0,28314607.0,0.89,0.14,2272,0,874,3.0,167.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
elysian,18 Jun 2018,8 Jul 2018,20.0,138.0,10,other,12,7000000.0,7000000.0,1.0,0.12,44252,0,4228,1.5,91.0,VeryHigh,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
treon,21 May 2018,31 Dec 2018,224.0,-38.0,5,fintech,7,N/A,25000000.0,N/A,N/A,21472,0,17774,1.5,139.0,VeryHigh,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
parcelx,1 Aug 2018,1 Nov 2018,92.0,22.0,7,transportation,5,6000000.0,40000000.0,0.15,0.18,N/A,0,2037,1.0,86.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tutellus,12 Jun 2018,30 Sep 2018,110.0,54.0,5,social services,5,4000000.0,20000000.0,0.2,0.05,8048,0,4533,1.0,141.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mammoth,18 Jun 2018,29 Jun 2018,11.0,147.0,12,fintech,8,N/A,10000000.0,N/A,0.016,130,0,176,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
horyou,21 Jun 2018,18 Nov 2018,150.0,5.0,6,other,29,N/A,3758400.0,N/A,0.0348,8856,0,1463,4.0,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cverification,29 Jul 2018,22 Sep 2018,55.0,62.0,5,other,7,N/A,18836.0,N/A,0.0795,N/A,0,122,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ligercoin,17 Jun 2018,01 Aug 2018,45.0,114.0,5,gaming,10,N/A,50077400.0,N/A,0.03,14736,0,12836,2.0,111.0,Medium,N/A,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
symetric,17 Jun 2018,01 Sep 2018,76.0,83.0,12,blockchain,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beldex,1 May 2018,15 Aug 2018,106.0,100.0,12,fintech,6,N/A,56250.0,N/A,0.25,26411,0,1236,3.0,466.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
antavira,16 Jun 2018,16 Jul 2018,30.0,130.0,5,other,4,N/A,17500000.0,N/A,1.0,N/A,0,14,N/A,N/A,VeryLow,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
perucoin,16 Jun 2018,15 Jul 2018,29.0,131.0,12,other,4,14801.0,N/A,0.0,7.0,N/A,0,1191,1.9,179.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cytecoin,16 Jun 2018,31 Aug 2018,76.0,84.0,3,other,9,N/A,15000000.0,N/A,0.1164,9252,0,N/A,1.0,79.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alphacon,15 Jun 2018,30 Jul 2018,45.0,116.0,7,other,48,N/A,17003200.0,N/A,0.003,N/A,0,75,1.0,48.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mediex,16 Jun 2018,26 Aug 2018,71.0,89.0,12,other,6,N/A,4070000.0,N/A,0.011,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
directhome,15 May 2018,15 Sep 2018,123.0,69.0,7,real estate,6,3000001.0,30000010.0,0.1,1.0,16177,0,12409,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nynjacoin,15 Jun 2018,15 Jul 2018,30.0,131.0,12,other,9,N/A,112500000.0,N/A,0.05,N/A,0,N/A,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
odyfund,15 Jun 2018,15 Jul 2018,30.0,131.0,12,other,N/A,N/A,16920000.0,N/A,1.0,N/A,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
abacasxchange,15 Jun 2018,15 Jul 2018,30.0,131.0,10,fintech,3,N/A,32187500.0,N/A,1.4,8020,0,8120,2.0,92.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iatokens,15 Jun 2018,31 Jul 2018,46.0,115.0,12,real estate,8,N/A,20000000.0,N/A,0.01,14030,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
brainerz,23 Jul 2018,23 Sep 2018,62.0,61.0,12,gaming,8,N/A,12000000.0,N/A,0.01,N/A,0,1876,1.0,57.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
connecty,15 Jun 2018,14 Jul 2018,29.0,132.0,12,other,16,N/A,17600000.0,N/A,1.0,15340,0,N/A,N/A,N/A,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rolecoin,15 Jun 2018,01 Jul 2018,16.0,145.0,5,social services,3,N/A,35000000.0,N/A,0.1,2128,0,1649,1.0,248.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
krypted,15 Jun 2018,15 Jul 2018,30.0,131.0,12,social services,19,N/A,10500000.0,N/A,0.072,742,0,35081,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
planex,16 Jul 2018,1 Sep 2018,47.0,83.0,2,fintech,14,3700000.0,20555556.0,0.18,0.0274,6082,0,2165,1.0,139.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
trivver,15 Jun 2018,28 Sep 2018,105.0,56.0,1,other,10,N/A,7385260.0,N/A,0.3011,N/A,0,N/A,1.0,81.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
traxion,15 Jun 2018,31 Jul 2018,46.0,115.0,7,fintech,14,N/A,43199000.0,N/A,0.666,33888,0,12836,3.2,229.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ntok,15 Mar 2018,15 Apr 2018,31.0,222.0,2,social services,11,3000000.0,15000000.0,0.2,1.2,7216,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
farmatrust,15 Jun 2018,15 Jul 2018,30.0,131.0,4,insurance services,8,20250000.0,20250000.0,1.0,0.05,7664,0,2932,2.0,262.0,Medium,Medium,N/A,-0.86226,59025,-0.45,-0.015,-0.237,-0.263,-0.448,-3.89,0.001,0.002
altairvr,15 Jun 2018,31 Aug 2018,77.0,84.0,12,social services,16,N/A,50000000.0,N/A,0.067,6729,0,9072,1.0,68.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
emotiq,15 Jun 2018,15 Jul 2018,30.0,131.0,12,blockchain,N/A,11800000.0,39333333.0,0.3,0.13,816,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rego,17 Jun 2018,31 Jul 2018,44.0,115.0,7,real estate,13,N/A,8639800.0,N/A,0.2864,80,0,880,N/A,N/A,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
solarex,15 Jun 2018,15 Aug 2018,61.0,100.0,4,energy,12,N/A,120000000.0,N/A,0.09,66654,0,17143,1.0,142.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
niqbix,15 Jun 2018,15 Aug 2018,61.0,100.0,5,other,N/A,N/A,N/A,N/A,0.0143,N/A,0,65,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
greenx,15 May 2018,31 Jul 2018,77.0,115.0,7,fintech,8,1374240.0,45808000.0,0.03,0.2,45210,0,23706,1.9,154.0,High,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ehalal,21 Sep 2018,14 Oct 2018,23.0,40.0,7,transportation,4,N/A,8000000.0,N/A,0.1,N/A,0,477,1.0,126.0,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
stellargoldcoin,15 Jun 2018,15 Nov 2018,153.0,8.0,12,fintech,8,6500000.0,19696970.0,0.33,0.5,N/A,0,7737,1.0,100.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
loyakk,15 Jun 2018,31 Oct 2018,138.0,23.0,4,other,17,16200000.0,27931034.0,0.58,0.65,N/A,0,20720,1.0,134.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wpo,14 Jun 2018,31 Jul 2018,47.0,115.0,12,energy,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lovar,14 Jun 2018,23 Aug 2018,70.0,92.0,1,fintech,6,N/A,13500000.0,N/A,0.8,161,0,43,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitgoals,14 Jun 2018,15 Jul 2018,31.0,131.0,12,entertainment,1,N/A,500000.0,N/A,N/A,1234,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitmillex,27 Jun 2018,4 Oct 2018,99.0,50.0,4,fintech,15,N/A,10000000.0,N/A,0.5,23138,0,19657,1.9,127.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alchemint,12 Jun 2018,17 Jun 2018,5.0,159.0,12,blockchain,N/A,30000000.0,30000000.0,1.0,0.08,3125,0,N/A,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
